"Time","59 lHL swoff","58 lHL swon","57 rHL swoff","56 rHL swon","55 lFL swoff","54 lFL swon","53 rFL swoff","52 rFL swon","v1 xCoM","37a CoMy (cm)","v2 R COP","66 RDS cle","64 Rmark cle","34 FRx (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","33 FLy (cm)","65 Lmark cle","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch","63 Ramp down","62 Ramp up","61 right DS","60 left DS","51 CoM peak","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","31 Keyboard","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM"
0.000,0,0,0,0,0,0,0,0,6.466712,1.067531,0.000000,0,0,15.228203,9.716671,0.000000,0,6.422423,0,16.175697,5.321399,7.645236,12.036930,-1.48026,0.08185,3.27675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,165.350555,106.287964,78.135124,112.280457,6.416694,14.167366,5.161398,0,8.659402,15.207355,9.335114,9.283507,9.851132,9.742777,10.212391,10.278016,9.344864,11.412807,10.499400,11.998240,10.440860,12.793139,0,-0.01710,0.00353,-0.02192,-0.01346,0.00842,-0.01255,0.00417,0.00184
0.001,0,0,0,0,0,0,0,0,6.465328,1.001347,0.000000,0,0,15.217134,9.750041,0.000000,0,6.416680,0,16.223541,5.314351,7.646213,12.024884,-1.48100,0.10416,3.27682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,165.436569,105.094452,77.686470,112.257133,6.418098,14.166304,5.160767,0,8.657952,15.194994,9.342278,9.332751,9.857038,9.776063,10.219225,10.302700,9.341153,11.426627,10.498430,12.005447,10.439330,12.795816,0,-0.01690,0.00782,-0.01878,-0.01312,0.00839,-0.01284,0.00170,0.00347
0.002,0,0,0,0,0,0,0,0,6.463349,0.935164,0.000000,0,0,15.206066,9.783411,0.000000,0,6.410937,0,16.271387,5.307302,7.647191,12.012838,-1.47690,0.11321,3.27675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,165.522598,103.900948,77.237816,112.233818,6.419503,14.165241,5.160137,0,8.656503,15.182634,9.349442,9.381996,9.862942,9.809350,10.226058,10.327384,9.337443,11.440447,10.497460,12.012656,10.437800,12.798493,0,-0.01582,0.00352,-0.02326,-0.01385,0.00847,-0.01274,0.00890,0.00231
0.003,0,0,0,0,0,0,0,0,6.461260,0.868521,0.000000,0,0,15.194998,9.816767,0.000000,0,6.405204,0,16.319130,5.300303,7.648168,12.000791,-1.48138,0.08814,3.27666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,165.626907,102.687218,76.797287,112.219299,6.420889,14.164357,5.159505,0,8.655082,15.170173,9.356454,9.431004,9.868446,9.842360,10.232702,10.351812,9.333857,11.454085,10.496517,12.019867,10.436384,12.801225,0,-0.01862,0.00110,-0.02112,-0.01326,0.00900,-0.01201,0.00410,0.00215
0.004,0,0,0,0,0,0,0,0,6.458226,0.781446,0.000000,0,0,15.183951,9.849484,0.000000,0,6.399896,0,16.362297,5.295461,7.649167,11.988669,-1.48049,0.09797,3.27613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,166.544220,100.574715,76.717979,112.596268,6.421487,14.171376,5.158834,0,8.654961,15.153167,9.356771,9.469482,9.856125,9.863082,10.230921,10.364903,9.335745,11.459682,10.496794,12.027191,10.440030,12.806396,0,-0.01305,0.00016,-0.01949,-0.01394,0.00930,-0.01335,0.00381,0.00497
0.005,0,0,0,0,0,0,0,0,6.455111,0.694371,0.000000,0,0,15.172906,9.882203,0.000000,0,6.394588,0,16.405464,5.290618,7.650165,11.976547,-1.47854,0.11162,3.27561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,167.461533,98.462204,76.638664,112.973236,6.422086,14.178395,5.158163,0,8.654839,15.136162,9.357088,9.507962,9.843804,9.883804,10.229138,10.377994,9.337633,11.465280,10.497069,12.034515,10.443676,12.811566,0,0.00951,0.01079,-0.02151,-0.01189,0.00815,-0.01243,0.03878,0.00153
0.006,0,0,0,0,0,0,0,0,6.451303,0.607296,0.000000,0,0,15.161860,9.914921,0.000000,0,6.389279,0,16.448631,5.285776,7.651163,11.964426,-1.47962,0.09187,3.27622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,168.378845,96.349701,76.559349,113.350197,6.422684,14.185415,5.157491,0,8.654717,15.119156,9.357406,9.546441,9.831483,9.904527,10.227357,10.391085,9.339521,11.470876,10.497345,12.041840,10.447321,12.816737,0,0.02292,-0.01074,-0.01655,-0.01404,0.00803,-0.01509,-0.00500,0.00212
0.007,0,0,0,0,0,0,0,0,6.447456,0.520008,0.000000,0,0,15.150819,9.947575,0.000000,0,6.383942,0,16.491678,5.280974,7.652165,11.952301,-1.48142,0.08996,3.27683,0,0,1,0,0,0,0,0,0,0,0,0,0,0,169.293396,94.234772,76.482864,113.723938,6.423273,14.192381,5.156821,0,8.654715,15.102242,9.357699,9.585027,9.819403,9.925416,10.225931,10.404011,9.341434,11.476377,10.497648,12.049174,10.450959,12.821927,0,-0.05868,0.00712,-0.02691,-0.01116,0.00938,-0.00998,0.00974,-0.00005
0.008,0,0,0,0,0,0,0,0,6.443276,0.423250,0.000000,0,0,15.140040,9.977356,0.000000,0,6.377302,0,16.529409,5.277945,7.653310,11.940049,-1.47979,0.11086,3.27690,0,0,1,0,0,0,0,0,0,0,0,0,0,0,170.085526,92.012138,76.531944,113.954071,6.423444,14.196986,5.156219,0,8.660023,15.089358,9.356975,9.628350,9.818031,9.953714,10.240322,10.409587,9.344482,11.477611,10.499159,12.056998,10.454245,12.827991,0,0.00829,0.00731,-0.01812,-0.01709,0.00852,-0.01429,0.00534,0.00594
0.009,0,0,0,0,0,0,0,0,6.439068,0.326492,0.000000,0,0,15.129262,10.007136,0.000000,0,6.370661,0,16.567141,5.274916,7.654455,11.927797,-1.48114,0.09916,3.27698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,170.877655,89.789505,76.581032,114.184204,6.423614,14.201591,5.155616,0,8.665330,15.076474,9.356249,9.671673,9.816660,9.982013,10.254713,10.415163,9.347529,11.478844,10.500669,12.064822,10.457530,12.834053,0,-0.02679,-0.01791,-0.02057,-0.01300,0.00774,-0.01132,0.00573,0.00308
0.010,0,0,0,0,0,0,0,0,6.434609,0.229733,0.000000,0,0,15.118484,10.036918,0.000000,0,6.364021,0,16.604872,5.271887,7.655600,11.915545,-1.47777,0.07344,3.27698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,171.669785,87.566872,76.630119,114.414337,6.423785,14.206196,5.155014,0,8.670638,15.063591,9.355523,9.714996,9.815289,10.010311,10.269104,10.420739,9.350576,11.480077,10.502179,12.072646,10.460815,12.840117,0,-0.02189,0.00828,-0.02007,-0.01261,0.00858,-0.01172,0.00429,0.00001
0.011,0,0,0,0,0,0,0,0,6.430120,0.132682,0.000000,0,0,15.107711,10.066662,0.000000,0,6.357383,0,16.642506,5.268886,7.656745,11.903292,-1.47866,0.10751,3.27697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,172.458023,85.362488,76.681503,114.639099,6.423956,14.210728,5.154423,0,8.675819,15.050680,9.354625,9.758116,9.813691,10.038369,10.283063,10.426182,9.353559,11.481384,10.503653,12.080383,10.464047,12.846078,0,0.03021,0.01992,-0.01964,-0.01445,0.00724,-0.01293,0.00540,0.00402
0.012,0,0,0,0,0,0,0,0,6.425376,0.022587,0.000000,0,0,15.097226,10.094777,0.000000,0,6.350870,0,16.675827,5.267146,7.657941,11.890936,-1.47910,0.10664,3.27675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,173.073395,83.969475,76.835098,114.625328,6.424145,14.211995,5.154350,0,8.675366,15.036533,9.346047,9.792201,9.802047,10.055750,10.277822,10.425715,9.353639,11.485984,10.503478,12.084220,10.464923,12.847521,0,-0.02558,0.00197,-0.01975,-0.01417,0.00885,-0.01229,0.01114,0.00344
0.013,0,0,0,0,0,0,0,0,6.420595,-0.087508,0.000000,0,0,15.086740,10.122892,0.000000,0,6.344356,0,16.709146,5.265406,7.659137,11.878580,-1.48002,0.08107,3.27653,0,0,1,0,0,0,0,0,0,0,0,0,0,0,173.688766,82.576454,76.988701,114.611549,6.424335,14.213262,5.154277,0,8.674913,15.022388,9.337469,9.826285,9.790402,10.073132,10.272580,10.425250,9.353719,11.490582,10.503303,12.088058,10.465797,12.848964,0,0.00618,-0.00255,-0.01877,-0.01350,0.00724,-0.01248,0.00180,0.00143
0.014,0,0,0,0,0,0,0,0,6.415504,-0.197602,0.000000,0,0,15.076256,10.151008,0.000000,0,6.337843,0,16.742468,5.263666,7.660333,11.866224,-1.48011,0.10649,3.27698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,174.304138,81.183441,77.142296,114.597771,6.424524,14.214529,5.154203,0,8.674460,15.008242,9.328892,9.860371,9.778758,10.090512,10.267338,10.424784,9.353800,11.495182,10.503128,12.091895,10.466673,12.850407,0,0.00969,0.02025,-0.01796,-0.01373,0.00864,-0.01270,-0.00189,0.00418
0.015,0,0,0,0,0,0,0,0,6.410367,-0.307795,0.000000,0,0,15.065758,10.179081,0.000000,0,6.331298,0,16.775682,5.261963,7.661533,11.853865,-1.48225,0.10865,3.27744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,174.918533,79.791672,77.296227,114.582718,6.424697,14.215788,5.154128,0,8.673977,14.994078,9.320214,9.894121,9.767159,10.107863,10.262155,10.424390,9.353889,11.499784,10.502997,12.095704,10.467582,12.851840,0,-0.02101,0.00142,-0.02294,-0.01457,0.00876,-0.01279,0.01146,0.00398
0.016,0,0,0,0,0,0,0,0,6.404836,-0.422315,0.000000,0,0,15.054700,10.205317,0.000000,0,6.323376,0,16.804218,5.261932,7.662930,11.841347,-1.48030,0.07695,3.27744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175.489120,78.455559,77.464928,114.511047,6.424165,14.216693,5.153940,0,8.672146,14.979130,9.307144,9.913038,9.757585,10.123880,10.259569,10.427206,9.354382,11.504512,10.504812,12.098245,10.469989,12.852868,0,-0.02107,0.00134,-0.01932,-0.01336,0.00850,-0.01293,0.00558,0.00401
0.017,0,0,0,0,0,0,0,0,6.399242,-0.536835,0.000000,0,0,15.043641,10.231551,0.000000,0,6.315453,0,16.832756,5.261901,7.664326,11.828829,-1.47776,0.10982,3.27743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,176.059708,77.119446,77.633621,114.439377,6.423634,14.217598,5.153752,0,8.670314,14.964182,9.294073,9.931954,9.748010,10.139896,10.256983,10.430021,9.354875,11.509240,10.506628,12.100785,10.472397,12.853896,0,-0.02041,0.00553,-0.01961,-0.01319,0.01036,-0.01220,0.00490,0.00102
0.018,0,0,0,0,0,0,0,0,6.393105,-0.651356,0.000000,0,0,15.032583,10.257787,0.000000,0,6.307530,0,16.861292,5.261869,7.665722,11.816310,-1.47450,0.11149,3.27720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,176.630295,75.783325,77.802315,114.367706,6.423102,14.218503,5.153565,0,8.668483,14.949233,9.281003,9.950871,9.738436,10.155912,10.254397,10.432837,9.355368,11.513968,10.508443,12.103326,10.474804,12.854924,0,-0.03491,0.00125,-0.01968,-0.01387,0.00782,-0.01268,0.00503,0.00362
0.019,0,0,0,0,0,0,0,0,6.386889,-0.766316,0.000000,0,0,15.021523,10.283974,0.000000,0,6.299647,0,16.889740,5.261884,7.667124,11.803802,-1.47795,0.08143,3.27698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,177.178757,74.454247,77.971291,114.293396,6.422560,14.219432,5.153382,0,8.666735,14.934330,9.267838,9.969986,9.728751,10.171889,10.251736,10.435563,9.355875,11.518683,10.510249,12.105868,10.477188,12.855968,0,-0.03882,-0.00251,-0.02336,-0.01433,0.00888,-0.01407,0.01685,0.00015
0.020,0,0,0,0,0,0,0,0,6.380002,-0.900844,0.000000,0,0,15.010328,10.308026,0.000000,0,6.293541,0,16.914289,5.263918,7.668790,11.791761,-1.47925,0.10913,3.27744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,176.743286,73.437767,78.152756,114.101799,6.421564,14.221434,5.153399,0,8.668690,14.921394,9.250469,9.997937,9.714200,10.186090,10.245708,10.434245,9.357057,11.522808,10.511643,12.108478,10.478537,12.857746,0,-0.04595,0.01018,-0.02598,-0.01252,0.00970,-0.01324,0.00939,-0.00187
0.021,0,0,0,0,0,0,0,0,6.373044,-1.035372,0.000000,0,0,14.999133,10.332078,0.000000,0,6.287435,0,16.938839,5.265954,7.670457,11.779720,-1.48060,0.11183,3.27788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,176.307816,72.421288,78.334221,113.910202,6.420568,14.223435,5.153416,0,8.670644,14.908459,9.233100,10.025888,9.699649,10.200292,10.239681,10.432928,9.358238,11.526934,10.513039,12.111088,10.479885,12.859524,0,-0.01142,0.01983,-0.02178,-0.01248,0.00779,-0.01081,0.00363,0.00549
0.022,0,0,0,0,0,0,0,0,6.365479,-1.169899,0.000000,0,0,14.987939,10.356131,0.000000,0,6.281329,0,16.963387,5.267988,7.672123,11.767679,-1.47896,0.08111,3.27720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175.872345,71.404816,78.515686,113.718605,6.419572,14.225436,5.153432,0,8.672599,14.895523,9.215732,10.053841,9.685098,10.214493,10.233654,10.431610,9.359420,11.531058,10.514433,12.113697,10.481233,12.861301,0,-0.01901,-0.00292,-0.02007,-0.01358,0.00958,-0.01322,0.00613,0.00215
0.023,0,0,0,0,0,0,0,0,6.357855,-1.304672,0.000000,0,0,14.976748,10.380139,0.000000,0,6.275262,0,16.987820,5.270043,7.673788,11.755647,-1.48174,0.10591,3.27652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175.447174,70.395081,78.696732,113.526642,6.418563,14.227407,5.153454,0,8.674524,14.882632,9.198179,10.081665,9.670702,10.228584,10.227669,10.430313,9.360598,11.535192,10.515880,12.116251,10.482610,12.863063,0,-0.02592,0.00166,-0.01963,-0.01408,0.00864,-0.01327,0.00446,0.00097
0.024,0,0,0,0,0,0,0,0,6.349736,-1.450331,0.000000,0,0,14.965706,10.402193,0.000000,0,6.270936,0,17.007032,5.272967,7.675381,11.744007,-1.47982,0.11117,3.27683,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175.479736,69.685310,78.859299,113.318733,6.416980,14.227957,5.153687,0,8.675154,14.871726,9.172458,10.103848,9.663198,10.237793,10.223553,10.429933,9.361624,11.539707,10.519652,12.116350,10.485250,12.864082,0,-0.03580,0.01127,-0.02272,-0.01303,0.00915,-0.01312,-0.00812,0.00338
0.025,0,0,0,0,0,0,0,0,6.341571,-1.595990,0.000000,0,0,14.954663,10.424247,0.000000,0,6.266610,0,17.026245,5.275892,7.676973,11.732367,-1.47997,0.08224,3.27713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175.512299,68.975540,79.021866,113.110817,6.415396,14.228507,5.153919,0,8.675784,14.860820,9.146736,10.126030,9.655693,10.247002,10.219437,10.429552,9.362651,11.544223,10.523426,12.116448,10.487890,12.865103,0,0.00433,0.00682,-0.01973,-0.01457,0.00886,-0.01448,0.00999,0.00298
0.026,0,0,0,0,0,0,0,0,6.333007,-1.741648,0.000000,0,0,14.943621,10.446301,0.000000,0,6.262284,0,17.045458,5.278816,7.678566,11.720726,-1.47875,0.10697,3.27713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175.544876,68.265770,79.184433,112.902901,6.413813,14.229057,5.154152,0,8.676414,14.849914,9.121015,10.148212,9.648190,10.256210,10.215320,10.429171,9.363678,11.548738,10.527199,12.116548,10.490530,12.866123,0,0.00168,0.00798,-0.01890,-0.01433,0.00851,-0.01263,0.00298,0.00346
0.027,0,0,0,0,0,0,0,0,6.324400,-1.887583,0.000000,0,0,14.932591,10.468337,0.000000,0,6.257992,0,17.064573,5.281769,7.680163,11.709085,-1.47759,0.11885,3.27713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,175.587265,67.553085,79.348015,112.697372,6.412221,14.229664,5.154383,0,8.676969,14.839077,9.095527,10.170163,9.640612,10.265424,10.211092,10.428751,9.364673,11.553213,10.530941,12.116655,10.493177,12.867091,0,-0.03179,0.00215,-0.02051,-0.01257,0.00737,-0.01361,0.00298,0.00238
0.028,0,0,0,0,0,0,0,0,6.315433,-2.045766,0.000000,0,0,14.922150,10.489575,0.000000,0,6.255166,0,17.079304,5.285963,7.681976,11.697411,-1.47737,0.08304,3.27705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,176.066574,66.710579,79.556679,112.597870,6.410262,14.232757,5.154563,0,8.674156,14.831345,9.080411,10.181844,9.629762,10.274867,10.201902,10.426564,9.364256,11.555836,10.533346,12.117189,10.496111,12.865753,0,-0.05204,0.00351,-0.02032,-0.01003,0.00946,-0.01227,0.00378,0.00320
0.029,0,0,0,0,0,0,0,0,6.306397,-2.203949,0.000000,0,0,14.911707,10.510815,0.000000,0,6.252339,0,17.094034,5.290157,7.683789,11.685737,-1.47918,0.10294,3.27698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,176.545883,65.868080,79.765350,112.498367,6.408302,14.235848,5.154743,0,8.671343,14.823613,9.065294,10.193523,9.618912,10.284310,10.192713,10.424377,9.363838,11.558458,10.535750,12.117723,10.499045,12.864414,0,-0.01119,0.00396,-0.01941,-0.01575,0.00831,-0.01453,0.00319,-0.00603
0.030,0,0,0,0,0,0,0,0,6.296783,-2.362133,0.000000,0,0,14.901265,10.532053,0.000000,0,6.249513,0,17.108767,5.294352,7.685602,11.674063,-1.47952,0.11902,3.27713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,177.025192,65.025574,79.974014,112.398865,6.406343,14.238941,5.154923,0,8.668530,14.815881,9.050178,10.205203,9.608062,10.293754,10.183523,10.422191,9.363421,11.561081,10.538155,12.118256,10.501979,12.863076,0,-0.02088,0.00432,-0.01570,-0.01247,0.00778,-0.01255,0.01498,0.00423
0.031,0,0,0,0,0,0,0,0,6.287084,-2.520397,0.000000,0,0,14.890799,10.553290,0.000000,0,6.246673,0,17.123394,5.298542,7.687404,11.662384,-1.47936,0.08248,3.27727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,177.500198,64.180817,80.182701,112.294304,6.404359,14.241962,5.155100,0,8.665823,14.808173,9.035188,10.217141,9.597197,10.303211,10.174360,10.419959,9.363009,11.563754,10.540515,12.118713,10.504920,12.861752,0,-0.02334,0.00447,-0.02308,-0.01378,0.00752,-0.01324,0.01273,0.00494
0.032,0,0,0,0,0,0,0,0,6.276647,-2.682271,0.000000,0,0,14.879290,10.574430,0.000000,0,6.243204,0,17.133408,5.302574,7.688718,11.650491,-1.47917,0.09800,3.27659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,177.783600,63.235779,80.392120,111.964935,6.401272,14.241811,5.155123,0,8.667838,14.801538,9.025826,10.240562,9.585684,10.313299,10.166394,10.415771,9.362826,11.568703,10.540892,12.115800,10.508179,12.861076,0,-0.02448,0.00923,-0.02265,-0.01373,0.00958,-0.01216,-0.00003,-0.00688
0.033,0,0,0,0,0,0,0,0,6.266176,-2.844145,0.000000,0,0,14.867780,10.595572,0.000000,0,6.239736,0,17.143423,5.306606,7.690032,11.638597,-1.47835,0.12043,3.27592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,178.067001,62.290741,80.601540,111.635574,6.398186,14.241659,5.155146,0,8.669852,14.794905,9.016465,10.263983,9.574171,10.323388,10.158428,10.411582,9.362644,11.573651,10.541268,12.112885,10.511437,12.860401,0,-0.01479,0.02759,-0.02225,-0.01349,0.01096,-0.01279,0.01036,0.00901
0.034,0,0,0,0,0,0,0,0,6.255405,-3.006019,0.000000,0,0,14.856270,10.616712,0.000000,0,6.236268,0,17.153439,5.310637,7.691346,11.626704,-1.47978,0.09167,3.27637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,178.350403,61.345703,80.810959,111.306206,6.395100,14.241508,5.155168,0,8.671866,14.788270,9.007104,10.287403,9.562658,10.333476,10.150462,10.407393,9.362461,11.578600,10.541645,12.109972,10.514696,12.859726,0,-0.02078,-0.00117,-0.02184,-0.01495,0.00826,-0.01185,-0.00147,-0.00075
0.035,0,0,0,0,0,0,0,0,6.244652,-3.167811,0.000000,0,0,14.844763,10.637862,0.000000,0,6.232805,0,17.163374,5.314649,7.692667,11.614817,-1.47838,0.09059,3.27682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,178.625397,60.395317,81.019646,110.977661,6.392009,14.241312,5.155197,0,8.673838,14.781473,8.997558,10.310891,9.550840,10.343708,10.142431,10.403335,9.362350,11.583557,10.542130,12.107111,10.517920,12.859056,0,-0.03748,0.00044,-0.02249,-0.01377,0.00878,-0.01244,0.00506,0.00957
0.036,0,0,0,0,0,0,0,0,6.234053,-3.325992,0.000000,0,0,14.833343,10.659455,0.000000,0,6.229600,0,17.169785,5.317769,7.694315,11.603213,-1.48224,0.12429,3.27659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,178.527100,59.207184,81.195663,110.685799,6.388725,14.239167,5.155502,0,8.673869,14.767421,8.979790,10.337398,9.525442,10.360330,10.131511,10.405061,9.365400,11.588897,10.547427,12.106576,10.519556,12.858627,0,-0.00861,-0.01617,-0.02098,-0.01265,0.00887,-0.01193,0.00436,0.00137
0.037,0,0,0,0,0,0,0,0,6.223446,-3.484173,0.000000,0,0,14.821922,10.681048,0.000000,0,6.226396,0,17.176193,5.320889,7.695963,11.591610,-1.48152,0.10515,3.27637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,178.428802,58.019051,81.371689,110.393936,6.385440,14.237023,5.155807,0,8.673901,14.753369,8.962021,10.363904,9.500045,10.376950,10.120590,10.406786,9.368451,11.594237,10.552725,12.106041,10.521194,12.858199,0,-0.01985,-0.00245,-0.02013,-0.01302,0.00788,-0.01343,0.03246,0.01488
0.038,0,0,0,0,0,0,0,0,6.212766,-3.642354,0.000000,0,0,14.810502,10.702641,0.000000,0,6.223191,0,17.182604,5.324009,7.697611,11.580007,-1.47943,0.07843,3.27668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,178.330505,56.830921,81.547714,110.102074,6.382156,14.234879,5.156113,0,8.673932,14.739317,8.944253,10.390410,9.474647,10.393572,10.109669,10.408512,9.371502,11.599577,10.558022,12.105506,10.522830,12.857771,0,0.00464,0.00156,-0.02465,-0.01339,0.00936,-0.01207,-0.00554,0.00127
0.039,0,0,0,0,0,0,0,0,6.202048,-3.800205,0.000000,0,0,14.799073,10.724257,0.000000,0,6.219990,0,17.188946,5.327095,7.699241,11.568414,-1.47914,0.11700,3.27698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,178.226944,55.637867,81.725052,109.813454,6.378849,14.232841,5.156417,0,8.673945,14.725296,8.926964,10.416830,9.449991,10.410241,10.099065,10.410210,9.374589,11.604850,10.563307,12.105026,10.524532,12.857414,0,-0.00345,0.00179,-0.02029,-0.01351,0.00853,-0.01180,-0.00110,0.00904
0.040,0,0,0,0,0,0,0,0,6.190991,-3.943435,0.000000,0,0,14.787236,10.746922,0.000000,0,6.216972,0,17.192236,5.328638,7.700073,11.557253,-1.47737,0.11106,3.27705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,177.890182,54.226170,81.960770,109.669144,6.374515,14.235575,5.156678,0,8.673171,14.712636,8.930988,10.439358,9.458343,10.429076,10.102517,10.410633,9.379291,11.607163,10.568091,12.106983,10.529130,12.860215,0,-0.02521,0.00356,-0.01903,-0.01385,0.00865,-0.01172,0.01413,-0.00146
0.041,0,0,0,0,0,0,0,0,6.179946,-4.086665,0.000000,0,0,14.775398,10.769585,0.000000,0,6.213953,0,17.195526,5.330180,7.700905,11.546093,-1.47645,0.09443,3.27713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,177.553406,52.814468,82.196487,109.524841,6.370182,14.238309,5.156939,0,8.672397,14.699976,8.935012,10.461885,9.466694,10.447911,10.105969,10.411056,9.383992,11.609476,10.572875,12.108940,10.533728,12.863017,0,-0.00394,0.00366,-0.02125,-0.01389,0.00799,-0.01404,0.00976,0.00391
0.042,0,0,0,0,0,0,0,0,6.169000,-4.229895,0.000000,0,0,14.763561,10.792249,0.000000,0,6.210935,0,17.198816,5.331722,7.701736,11.534932,-1.47975,0.11750,3.27705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,177.216644,51.402771,82.432205,109.380531,6.365849,14.241042,5.157199,0,8.671622,14.687317,8.939036,10.484413,9.475045,10.466746,10.109422,10.411479,9.388694,11.611789,10.577660,12.110897,10.538325,12.865818,0,0.00032,-0.00735,-0.02172,-0.01275,0.00817,-0.01262,0.01660,0.00282
0.043,0,0,0,0,1,0,0,0,6.158123,-4.372469,0.000000,0,0,14.751724,10.814962,0.361545,0,6.207913,1,17.202053,5.333232,7.702560,11.523782,-1.47863,0.11142,3.27698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,176.899551,49.990726,82.664482,109.231781,6.361507,14.243731,5.157460,0,8.670882,14.674591,8.943354,10.507235,9.483359,10.485490,10.112679,10.411836,9.393388,11.614173,10.582438,12.112876,10.542877,12.868617,0,-0.01664,0.01152,-0.01487,-0.01295,0.00851,-0.01191,0.02101,0.00199
0.044,0,0,0,0,0,0,0,0,6.147846,-4.485874,0.000000,0,0,14.739875,10.839901,3.837937,1,6.204735,0,17.202915,5.333287,7.703012,11.513055,-1.47986,0.09657,3.27705,0,0,1,1,0,0,0,0,0,0,0,0,0,0,177.457123,48.563301,82.743401,108.885376,6.356816,14.244482,5.157697,0,8.671661,14.658960,8.960678,10.543100,9.490050,10.500173,10.107257,10.409218,9.397758,11.619722,10.586946,12.115806,10.545389,12.871298,0,-0.01702,0.01660,-0.02037,-0.01411,0.00786,-0.01371,-0.01304,-0.00054
0.045,0,0,0,0,0,0,0,0,6.137629,-4.599279,0.000000,0,0,14.728026,10.864839,6.952637,1,6.201556,0,17.203775,5.333343,7.703463,11.502328,-1.48107,0.11036,3.27713,0,0,1,1,0,0,0,0,0,0,0,0,0,0,178.014709,47.135876,82.822319,108.538971,6.352125,14.245232,5.157935,0,8.672441,14.643330,8.978003,10.578966,9.496740,10.514856,10.101835,10.406600,9.402128,11.625272,10.591455,12.118735,10.547901,12.873979,0,-0.01581,0.00333,-0.01967,-0.01356,0.00853,-0.01334,0.01289,0.00405
0.046,0,0,0,0,0,0,0,0,6.127926,-4.712685,0.000000,0,0,14.716178,10.889777,6.951213,1,6.198378,0,17.204638,5.333398,7.703914,11.491601,-1.47850,0.11795,3.27682,0,0,1,1,0,0,0,0,0,0,0,0,0,0,178.572281,45.708454,82.901237,108.192566,6.347434,14.245981,5.158173,0,8.673220,14.627699,8.995327,10.614832,9.503431,10.529540,10.096414,10.403982,9.406499,11.630820,10.595963,12.121665,10.550413,12.876659,0,-0.01369,0.00611,-0.01949,-0.01296,0.00779,-0.01152,-0.00009,0.00861
